NOM_CAS_AD,NO_CAS_ADM,OBJECTID,AreaSqKm,CentroidX,CentroidY,GridName,Key,GEO_UID,DA_NAME,Population,Pop__Densi,Appart_in_,Income___T,Income___2,Income___3,Housing___,Education_,DAUID,PRUID,PRNAME,CDUID,CDNAME,CDTYPE,CCSUID,CCSNAME,CSDUID,CSDNAME,CSDTYPE,ERUID,ERNAME,SACCODE,SACTYPE,CMAUID,CMAPUID,CMANAME,CMATYPE,CTUID,CTNAME,ADAUID
Caserne 29,29,311,4.060214,-73.57015,45.549234,Grid0_0,Caserne 29 Grid0_0,24661996,1996,452,9977.9,0,370,100,77.6,205,340,24661996,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620184.00,0184.00,24660070
Caserne 29,29,311,4.060214,-73.57015,45.549234,Grid0_0,Caserne 29 Grid0_0,24661993,1993,595,15101.5,0,490,100,81.2,330,520,24661993,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620184.00,0184.00,24660070
Caserne 29,29,311,4.060214,-73.57015,45.549234,Grid0_0,Caserne 29 Grid0_0,24661997,1997,512,11583.7,0,450,100,77.9,285,465,24661997,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620185.00,0185.00,24660070
Caserne 29,29,311,4.060214,-73.57015,45.549234,Grid0_0,Caserne 29 Grid0_0,24661998,1998,675,14210.5,5,565,100,73.6,360,560,24661998,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620185.00,0185.00,24660070
Caserne 29,29,311,4.060214,-73.57015,45.549234,Grid0_0,Caserne 29 Grid0_0,24661999,1999,598,13684.2,5,485,100,78.5,300,520,24661999,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620185.00,0185.00,24660070
Caserne 03,3,312,1.325306,-73.564826,45.490541,Grid0_0,Caserne 03 Grid0_0,24663437,3437,900,9503.7,465,820,100,70,480,850,24663437,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620066.01,0066.01,24660149
Caserne 03,3,312,1.325306,-73.564826,45.490541,Grid0_0,Caserne 03 Grid0_0,24663434,3434,755,8464.1,50,590,100,54.5,310,545,24663434,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620068.00,0068.00,24660158
Caserne 03,3,312,1.325306,-73.564826,45.490541,Grid0_0,Caserne 03 Grid0_0,24661111,1111,576,18640.8,0,410,100,33.5,220,475,24661111,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620068.00,0068.00,24660158
Caserne 03,3,312,1.325306,-73.564826,45.490541,Grid0_0,Caserne 03 Grid0_0,24661110,1110,587,11532.4,0,350,100,75.8,180,335,24661110,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620077.00,0077.00,24660158
Caserne 03,3,312,1.325306,-73.564826,45.490541,Grid0_0,Caserne 03 Grid0_0,24661113,1113,722,17609.8,0,385,100,51.8,155,370,24661113,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620068.00,0068.00,24660158
Caserne 03,3,312,1.325306,-73.564826,45.490541,Grid0_0,Caserne 03 Grid0_0,24661124,1124,1244,4092.1,425,1075,100,80,665,1105,24661124,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620077.00,0077.00,24660158
Caserne 03,3,312,1.325306,-73.564826,45.490541,Grid0_0,Caserne 03 Grid0_0,24661109,1109,562,19050.8,75,455,100,64.7,275,470,24661109,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620077.00,0077.00,24660158
Caserne 03,3,312,1.325306,-73.564826,45.490541,Grid0_0,Caserne 03 Grid0_0,24661108,1108,673,11387.5,5,565,100,77.4,310,515,24661108,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620069.01,0069.01,24660143
Caserne 03,3,312,1.325306,-73.564826,45.490541,Grid0_0,Caserne 03 Grid0_0,24663453,3453,888,12181.1,0,575,100,80.7,365,605,24663453,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620069.01,0069.01,24660143
Caserne 03,3,312,1.325306,-73.564826,45.490541,Grid0_0,Caserne 03 Grid0_0,24663444,3444,796,23480.8,365,705,100,73.3,405,695,24663444,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620069.01,0069.01,24660143
Caserne 03,3,312,1.325306,-73.564826,45.490541,Grid0_0,Caserne 03 Grid0_0,24663445,3445,1469,5663.1,795,1335,100,86.4,915,1320,24663445,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620069.02,0069.02,24660158
Caserne 03,3,312,1.325306,-73.564826,45.490541,Grid0_0,Caserne 03 Grid0_0,24663443,3443,3334,9341.6,1940,2860,100,91.4,2045,2855,24663443,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620070.02,0070.02,24660158
Caserne 03,3,312,1.325306,-73.564826,45.490541,Grid0_0,Caserne 03 Grid0_0,24661106,1106,1134,3120.5,515,1000,100,77.5,645,885,24661106,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620063.00,0063.00,24660149
Caserne 03,3,312,1.325306,-73.564826,45.490541,Grid0_0,Caserne 03 Grid0_0,24663452,3452,1602,5953.2,895,1450,100,84.7,895,1445,24663452,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620069.01,0069.01,24660143
Caserne 10,10,307,2.647915,-73.588684,45.496274,Grid0_0,Caserne 10 Grid0_0,24663370,3370,5,3.8,,,,,,,24663370,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620127.02,0127.02,24660146
Caserne 10,10,307,2.647915,-73.588684,45.496274,Grid0_0,Caserne 10 Grid0_0,24661412,1412,234,254.5,0,190,,,75,200,24661412,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620360.00,0360.00,24660133
Caserne 10,10,307,2.647915,-73.588684,45.496274,Grid0_0,Caserne 10 Grid0_0,24663362,3362,885,377.2,100,785,100,61.8,460,810,24663362,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620128.00,0128.00,24660132
Caserne 48,48,313,2.275725,-73.548756,45.550524,Grid0_0,Caserne 48 Grid0_0,24663329,3329,0,0,,,,,,,24663329,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620189.00,0189.00,24660062
Caserne 48,48,313,2.275725,-73.548756,45.550524,Grid0_0,Caserne 48 Grid0_0,24662054,2054,736,8411.4,5,650,100,76.7,425,645,24662054,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620014.01,0014.01,24660060
Caserne 48,48,313,2.275725,-73.548756,45.550524,Grid0_0,Caserne 48 Grid0_0,24662055,2055,1004,18455.9,135,900,100,71.1,575,890,24662055,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620014.01,0014.01,24660060
Caserne 48,48,313,2.275725,-73.548756,45.550524,Grid0_0,Caserne 48 Grid0_0,24662067,2067,0,0,,,,,,,24662067,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620014.02,0014.02,24660049
Caserne 67,67,308,3.75952,-73.54816,45.46033,Grid0_0,Caserne 67 Grid0_0,24661224,1224,1283,3673.1,670,1170,100,67,765,1205,24661224,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620317.03,0317.03,24660167
Caserne 67,67,308,3.75952,-73.54816,45.46033,Grid0_0,Caserne 67 Grid0_0,24661226,1226,811,6306.4,235,700,100,69.2,425,630,24661226,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620317.03,0317.03,24660167
Caserne 67,67,308,3.75952,-73.54816,45.46033,Grid0_0,Caserne 67 Grid0_0,24661225,1225,276,8734.2,75,235,100,69.5,140,260,24661225,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620317.03,0317.03,24660167
Caserne 67,67,308,3.75952,-73.54816,45.46033,Grid0_0,Caserne 67 Grid0_0,24661227,1227,1477,7016.6,115,1170,100,78.5,630,1180,24661227,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620317.03,0317.03,24660167
Caserne 75,75,314,3.81911,-73.608671,45.515633,Grid0_0,Caserne 75 Grid0_0,24661573,1573,1284,4632,50,995,100,74.3,505,965,24661573,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466072,Mont-Royal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620400.00,0400.00,24660131
Caserne 75,75,314,3.81911,-73.608671,45.515633,Grid0_0,Caserne 75 Grid0_0,24661532,1532,581,2209.1,0,475,100,69.9,200,490,24661532,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466072,Mont-Royal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620400.00,0400.00,24660131
Caserne 75,75,314,3.81911,-73.608671,45.515633,Grid0_0,Caserne 75 Grid0_0,24661351,1351,1455,13397.8,245,800,100,73.2,425,740,24661351,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620367.00,0367.00,24660130
Caserne 75,75,314,3.81911,-73.608671,45.515633,Grid0_0,Caserne 75 Grid0_0,24661530,1530,518,6718.5,0,470,100,57.6,230,455,24661530,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620221.00,0221.00,24660125
Caserne 75,75,314,3.81911,-73.608671,45.515633,Grid0_0,Caserne 75 Grid0_0,24661352,1352,660,3119.1,20,550,100,76,285,525,24661352,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620367.00,0367.00,24660130
Caserne 75,75,314,3.81911,-73.608671,45.515633,Grid0_0,Caserne 75 Grid0_0,24661621,1621,1202,7934,330,970,100,68.2,680,975,24661621,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620220.00,0220.00,24660110
Caserne 75,75,314,3.81911,-73.608671,45.515633,Grid0_0,Caserne 75 Grid0_0,24661353,1353,536,18231.3,0,420,100,76.5,235,465,24661353,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620367.00,0367.00,24660130
Caserne 75,75,314,3.81911,-73.608671,45.515633,Grid0_0,Caserne 75 Grid0_0,24661354,1354,582,19464.9,0,450,100,79.9,220,410,24661354,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620367.00,0367.00,24660130
Caserne 75,75,314,3.81911,-73.608671,45.515633,Grid0_0,Caserne 75 Grid0_0,24661355,1355,606,6644.7,30,485,100,76.8,255,525,24661355,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620366.00,0366.00,24660130
Caserne 75,75,314,3.81911,-73.608671,45.515633,Grid0_0,Caserne 75 Grid0_0,24661363,1363,487,10041.2,0,390,100,73.4,225,410,24661363,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620367.00,0367.00,24660130
Caserne 75,75,314,3.81911,-73.608671,45.515633,Grid0_0,Caserne 75 Grid0_0,24661356,1356,536,9520.4,0,410,100,74.4,205,405,24661356,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620366.00,0366.00,24660130
Caserne 75,75,314,3.81911,-73.608671,45.515633,Grid0_0,Caserne 75 Grid0_0,24661358,1358,554,14773.3,25,405,100,73.4,210,395,24661358,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620365.00,0365.00,24660122
Caserne 75,75,314,3.81911,-73.608671,45.515633,Grid0_0,Caserne 75 Grid0_0,24661362,1362,803,6549.8,85,650,100,76.1,390,665,24661362,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620365.00,0365.00,24660122
Caserne 75,75,314,3.81911,-73.608671,45.515633,Grid0_0,Caserne 75 Grid0_0,24661364,1364,768,5086.1,30,520,100,67.2,295,555,24661364,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620364.00,0364.00,24660122
Caserne 75,75,314,3.81911,-73.608671,45.515633,Grid0_0,Caserne 75 Grid0_0,24661361,1361,632,16989.2,0,485,100,73.4,260,485,24661361,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620365.00,0365.00,24660122
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24662026,2026,785,2804.6,0,645,100,73.7,405,610,24662026,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620153.00,0153.00,24660091
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24661796,1796,454,15874.1,0,390,100,76.2,250,445,24661796,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620150.00,0150.00,24660091
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24661801,1801,411,7223.2,0,245,100,81.1,140,205,24661801,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620150.00,0150.00,24660091
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24661795,1795,788,17990.9,15,695,100,81.5,465,695,24661795,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620036.00,0036.00,24660096
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24661794,1794,415,18778.3,0,380,100,78.9,270,435,24661794,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620036.00,0036.00,24660096
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24661879,1879,871,7276.5,0,745,100,78.4,470,715,24661879,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620036.00,0036.00,24660096
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24661793,1793,399,13902.4,0,360,100,75.3,225,340,24661793,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620035.00,0035.00,24660096
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24661792,1792,627,17711.9,0,560,100,79.1,370,535,24661792,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620035.00,0035.00,24660096
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24661791,1791,535,18706.3,0,490,100,78.4,300,545,24661791,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620035.00,0035.00,24660096
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24661790,1790,570,16011.2,50,520,100,78.3,335,505,24661790,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620032.00,0032.00,24660087
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24661789,1789,526,15202.3,0,475,100,82.2,295,440,24661789,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620032.00,0032.00,24660087
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24661877,1877,441,4971.8,0,360,100,69.6,210,320,24661877,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620035.00,0035.00,24660096
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24663333,3333,703,8329.4,0,630,100,83.9,375,620,24663333,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620037.00,0037.00,24660089
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24661787,1787,523,11700.2,0,485,100,75.6,270,465,24661787,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620033.00,0033.00,24660087
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24661786,1786,559,8508.4,0,510,100,76.1,285,500,24661786,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620034.00,0034.00,24660087
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24661788,1788,531,14873.9,0,480,100,68.9,300,455,24661788,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620033.00,0033.00,24660087
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24661780,1780,513,9661,0,465,100,80.3,320,455,24661780,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620032.00,0032.00,24660087
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24661781,1781,681,9341.6,0,625,100,77.3,400,645,24661781,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620033.00,0033.00,24660087
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24663332,3332,552,14081.6,0,505,100,81.7,325,490,24663332,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620037.00,0037.00,24660089
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24663331,3331,614,11992.2,90,550,100,61.2,360,530,24663331,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620037.00,0037.00,24660089
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24661785,1785,394,11036.4,0,350,100,74.5,220,355,24661785,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620034.00,0034.00,24660087
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24661784,1784,649,14551.6,0,570,100,69.6,365,675,24661784,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620034.00,0034.00,24660087
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24661783,1783,957,14177.8,0,855,100,73.9,500,840,24661783,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620034.00,0034.00,24660087
Caserne 19,19,315,8.286967,-73.540674,45.519863,Grid0_0,Caserne 19 Grid0_0,24661782,1782,589,5055.8,5,535,100,75.1,325,530,24661782,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620029.00,0029.00,24660072
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid0_0,Caserne 26 Grid0_0,24661827,1827,908,5877,0,795,100,83.1,540,790,24661827,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620174.00,0174.00,24660103
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid0_0,Caserne 26 Grid0_0,24661824,1824,1000,16313.2,0,835,100,82.3,540,885,24661824,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620175.00,0175.00,24660099
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid0_0,Caserne 26 Grid0_0,24661826,1826,547,17040.5,5,475,100,79.3,305,475,24661826,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620174.00,0174.00,24660103
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid0_0,Caserne 26 Grid0_0,24661825,1825,470,16491.2,0,400,100,80.1,250,410,24661825,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620175.00,0175.00,24660099
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid0_0,Caserne 26 Grid0_0,24661822,1822,517,11670.4,0,475,100,81.7,300,485,24661822,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620176.00,0176.00,24660099
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid0_0,Caserne 26 Grid0_0,24661823,1823,544,18630.1,0,495,100,83.9,290,445,24661823,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620176.00,0176.00,24660099
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid0_0,Caserne 26 Grid0_0,24661911,1911,508,17397.3,0,425,100,79.9,280,425,24661911,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620175.00,0175.00,24660099
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid0_0,Caserne 26 Grid0_0,24661910,1910,472,10776.3,0,420,100,79.6,260,430,24661910,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620157.00,0157.00,24660099
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid0_0,Caserne 26 Grid0_0,24661820,1820,511,12617.3,0,440,100,79.4,260,415,24661820,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620176.00,0176.00,24660099
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid0_0,Caserne 26 Grid0_0,24661819,1819,636,17472.5,5,565,100,84.3,340,550,24661819,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620177.00,0177.00,24660099
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid0_0,Caserne 26 Grid0_0,24661970,1970,474,11617.6,0,415,100,83.9,290,440,24661970,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620179.00,0179.00,24660086
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid0_0,Caserne 26 Grid0_0,24661821,1821,710,11378.2,5,625,100,83.4,405,605,24661821,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620177.00,0177.00,24660099
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid0_0,Caserne 26 Grid0_0,24662027,2027,590,3320.2,0,535,100,79.9,335,555,24662027,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620178.00,0178.00,24660093
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid0_0,Caserne 26 Grid0_0,24662032,2032,615,2764,0,535,100,80.8,320,505,24662032,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620179.00,0179.00,24660086
Caserne 26,26,316,1.994647,-73.573585,45.536384,Grid0_0,Caserne 26 Grid0_0,24662031,2031,696,15163.4,0,595,100,79.4,390,680,24662031,24,Quebec / Québec,2466,Montréal,TÉ,2466023,Montréal,2466023,Montréal,V,2440,Montréal,462,1,462,24462,Montréal,B,4620178.00,0178.00,24660093
